time_s,satellite,target_id,meas_az_rad,meas_el_rad,true_az_rad,true_el_rad,meas_sigma_rad,sat_x_km,sat_y_km,sat_z_km
60.0,GEO-3,1,2.93404364653,-0.16336683588214085,2.9348027546417477,-0.16323270736279127,0.0008660254037844387,40546.10500375705,-11190.18001510833,5166.054999104973
60.0,GEO-1,2,2.37195392443427,0.2918520776767502,2.3728595304509925,0.29166203183815914,0.0008660254037844387,29462.200876987186,-28481.320264708153,-10802.221968797894
60.0,GEO-2,2,3.114958400673409,-0.5281393938244623,3.1138291730433396,-0.527303308658319,0.0008660254037844387,37611.52508045379,-5394.229481126549,18766.202424234383
60.0,GEO-3,2,2.958207365438155,-0.15289727286482663,2.9567788214329846,-0.1522296529161652,0.0008660254037844387,40546.10500375705,-11190.18001510833,5166.054999104973
70.0,GEO-1,1,2.3451492298817445,0.2822672963328407,2.344995817719021,0.28310368285814486,0.0008660254037844387,29462.200876987186,-28481.320264708153,-10802.221968797894
70.0,GEO-2,1,3.0898095285307443,-0.5416079751451315,3.090031763697099,-0.5416553795576255,0.0008660254037844387,37611.52508045379,-5394.229481126549,18766.202424234383
70.0,GEO-3,1,2.9326897226336706,-0.1626857976911789,2.9331244075798444,-0.16198290979560642,0.0008660254037844387,40546.10500375705,-11190.18001510833,5166.054999104973
70.0,GEO-1,2,2.36860977293763,0.2919717193034344,2.3692876591282936,0.2927928792526852,0.0008660254037844387,29462.200876987186,-28481.320264708153,-10802.221968797894
70.0,GEO-2,2,3.109784902920049,-0.5279325685389276,3.111354982912973,-0.5276695989278501,0.0008660254037844387,37611.52508045379,-5394.229481126549,18766.202424234383
70.0,GEO-3,2,2.95457272974351,-0.150620468902994,2.9541715715339,-0.15152887082808672,0.0008660254037844387,40546.10500375705,-11190.18001510833,5166.054999104973
80.0,GEO-1,1,2.3434138947637204,0.2870463022557093,2.342766792035174,0.28458896573336684,0.0008660254037844387,29462.200876987186,-28481.320264708153,-10802.221968797894
80.0,GEO-2,1,3.0886883233870255,-0.5416311921128822,3.0883696417519473,-0.5411748582189502,0.0008660254037844387,37611.52508045379,-5394.229481126549,18766.202424234383
80.0,GEO-3,1,2.933281217807871,-0.16176004397225194,2.9314095831708546,-0.16071282587865784,0.0008660254037844387,40546.10500375705,-11190.18001510833,5166.054999104973
80.0,GEO-1,2,2.3666671769959797,0.29294532479535995,2.3656986993864577,0.29390046956508464,0.0008660254037844387,29462.200876987186,-28481.320264708153,-10802.221968797894
80.0,GEO-2,2,3.109144822103693,-0.5299725218094062,3.1087907104460917,-0.5280041250571683,0.0008660254037844387,37611.52508045379,-5394.229481126549,18766.202424234383
80.0,GEO-3,2,2.9523930733449033,-0.15096698871787498,2.9514937996372526,-0.15080874110260342,0.0008660254037844387,40546.10500375705,-11190.18001510833,5166.054999104973
90.0,GEO-1,1,2.339568300712071,0.28774376195125023,2.3405359821837957,0.28606534291248803,0.0008660254037844387,29462.200876987186,-28481.320264708153,-10802.221968797894
90.0,GEO-2,1,3.087425431916652,-0.5406190187981217,3.0866600772328856,-0.5406648266339011,0.0008660254037844387,37611.52508045379,-5394.229481126549,18766.202424234383
90.0,GEO-3,1,2.928913964453464,-0.1594662384799959,2.9296594078422538,-0.15942287588983414,0.0008660254037844387,40546.10500375705,-11190.18001510833,5166.054999104973
90.0,GEO-1,2,2.361932401505953,0.29570878781422216,2.362096330268908,0.2949840113206811,0.0008660254037844387,29462.200876987186,-28481.320264708153,-10802.221968797894
90.0,GEO-2,2,3.106935908506813,-0.52897337507424,3.1061378333256533,-0.5283056186944772,0.0008660254037844387,37611.52508045379,-5394.229481126549,18766.202424234383
90.0,GEO-3,2,2.948198096772342,-0.1506013297784555,2.9487474673330984,-0.1500692644506769,0.0008660254037844387,40546.10500375705,-11190.18001510833,5166.054999104973
100.0,GEO-1,1,2.3369558324518613,0.2869404753688851,2.3383051496981193,0.2875320502517763,0.0008660254037844387,29462.200876987186,-28481.320264708153,-10802.221968797894
100.0,GEO-2,1,3.0848116855061076,-0.5394340602366907,3.0849040935713137,-0.5401250121812964,0.0008660254037844387,37611.52508045379,-5394.229481126549,18766.202424234383
100.0,GEO-3,1,2.9291954310640356,-0.15892184619400543,2.9278750515746688,-0.15811350031644608,0.0008660254037844387,40546.10500375705,-11190.18001510833,5166.054999104973
100.0,GEO-1,2,2.359035238294054,0.295598302981861,2.358484261762172,0.2960427598075666,0.0008660254037844387,29462.200876987186,-28481.320264708153,-10802.221968797894
100.0,GEO-2,2,3.105473162583998,-0.5286215511711151,3.103397974807683,-0.5285728276264895,0.0008660254037844387,37611.52508045379,-5394.229481126549,18766.202424234383
100.0,GEO-3,2,2.946436782398877,-0.15024662882284642,2.9459346554284687,-0.14931046666970857,0.0008660254037844387,40546.10500375705,-11190.18001510833,5166.054999104973
110.0,GEO-1,1,2.335265368812689,0.2891900365271879,2.3360760582769884,0.2889883412263172,0.0008660254037844387,29462.200876987186,-28481.320264708153,-10802.221968797894
110.0,GEO-2,1,3.0827187156880282,-0.5392018739219608,3.0831027701385243,-0.5395551625145314,0.0008660254037844387,37611.52508045379,-5394.229481126549,18766.202424234383
110.0,GEO-3,1,2.9244959027582023,-0.1561231549122217,2.9260577268774877,-0.15678515988237066,0.0008660254037844387,40546.10500375705,-11190.18001510833,5166.054999104973
110.0,GEO-1,2,2.3539667463820573,0.29879844215587714,2.354866226739837,0.29707601875951084,0.0008660254037844387,29462.200876987186,-28481.320264708153,-10802.221968797894
110.0,GEO-2,2,3.10028443725325,-0.5277072544465411,3.1005729044953174,-0.528804519483427,0.0008660254037844387,37611.52508045379,-5394.229481126549,18766.202424234383
110.0,GEO-3,2,2.9416625790483977,-0.14810345338411457,2.9430575623712603,-0.14853239962862946,0.0008660254037844387,40546.10500375705,-11190.18001510833,5166.054999104973
120.0,GEO-1,1,2.3329624415608254,0.2899465987232071,2.33385047121162,0.290433487791893,0.0008660254037844387,29462.200876987186,-28481.320264708153,-10802.221968797894
120.0,GEO-2,1,3.081281838064632,-0.5392721217207752,3.0812572416824406,-0.5389550467538406,0.0008660254037844387,37611.52508045379,-5394.229481126549,18766.202424234383
120.0,GEO-3,1,2.924472943288987,-0.15469068009831188,2.9242086876638407,-0.1554383355271181,0.0008660254037844387,40546.10500375705,-11190.18001510833,5166.054999104973
120.0,GEO-1,2,2.351898754937455,0.29799566038819464,2.351245972798365,0.29808314187108814,0.0008660254037844387,29462.200876987186,-28481.320264708153,-10802.221968797894
120.0,GEO-2,2,3.0963011081770335,-0.5298041316434343,3.097664538687018,-0.5289994855369256,0.0008660254037844387,37611.52508045379,-5394.229481126549,18766.202424234383
120.0,GEO-3,2,2.9399227460668915,-0.14985696816240293,2.9401185022753693,-0.14773514218980097,0.0008660254037844387,40546.10500375705,-11190.18001510833,5166.054999104973
130.0,GEO-1,1,2.332382229404155,0.29162714300367565,2.3316301488149342,0.2918667811960046,0.0008660254037844387,29462.200876987186,-28481.320264708153,-10802.221968797894
130.0,GEO-2,1,3.0791173783407495,-0.5373760804569261,3.079368697639356,-0.5383244566675631,0.0008660254037844387,37611.52508045379,-5394.229481126549,18766.202424234383
130.0,GEO-3,1,2.922997138531842,-0.1538525273691721,2.922329228025593,-0.1540735283354946,0.0008660254037844387,40546.10500375705,-11190.18001510833,5166.054999104973
130.0,GEO-1,2,2.3466259204366233,0.29937395569230996,2.347627254023857,0.2990635341160236,0.0008660254037844387,29462.200876987186,-28481.320264708153,-10802.221968797894
130.0,GEO-2,2,3.095021117814314,-0.530041317909767,3.094674940275757,-0.5291565445759997,0.0008660254037844387,37611.52508045379,-5394.229481126549,18766.202424234383
130.0,GEO-3,2,2.9381632143857863,-0.14641091387793992,2.937119902540591,-0.1469188010601465,0.0008660254037844387,40546.10500375705,-11190.18001510833,5166.054999104973
140.0,GEO-1,1,2.3274472214946162,0.29340948218510393,2.329416845861133,0.2932875327354337,0.0008660254037844387,29462.200876987186,-28481.320264708153,-10802.221968797894
140.0,GEO-2,1,3.0761736833246616,-0.536526892689762,3.0774383813186352,-0.5376632078380188,0.0008660254037844387,37611.52508045379,-5394.229481126549,18766.202424234383
140.0,GEO-3,1,2.9212277088669456,-0.15379485016678185,2.9204206809094027,-0.15269125941671852,0.0008660254037844387,40546.10500375705,-11190.18001510833,5166.054999104973
140.0,GEO-1,2,2.343128950029812,0.3001185061460285,2.3440138227294596,0.3000166528612845,0.0008660254037844387,29462.200876987186,-28481.320264708153,-10802.221968797894
140.0,GEO-2,2,3.0913675073595526,-0.527749343764582,3.0916063181777114,-0.5292745468447554,0.0008660254037844387,37611.52508045379,-5394.229481126549,18766.202424234383
140.0,GEO-3,2,2.9348052748803353,-0.14636593881136242,2.934064301063156,-0.14608351156409075,0.0008660254037844387,40546.10500375705,-11190.18001510833,5166.054999104973
150.0,GEO-1,1,2.3277897049768157,0.2926627951515119,2.327212309043139,0.2946950744580253,0.0008660254037844387,29462.200876987186,-28481.320264708153,-10802.221968797894
150.0,GEO-2,1,3.075777453646244,-0.5361047337484808,3.0754675889588277,-0.5369711408074826,0.0008660254037844387,37611.52508045379,-5394.229481126549,18766.202424234383
150.0,GEO-3,1,2.9183054641842476,-0.1520022839233617,2.918484416695324,-0.15129206973205414,0.0008660254037844387,40546.10500375705,-11190.18001510833,5166.054999104973
150.0,GEO-1,2,2.340975254656772,0.3029006234986596,2.340409421203398,0.3009420087710441,0.0008660254037844387,29462.200876987186,-28481.320264708153,-10802.221968797894
150.0,GEO-2,2,3.088665895205259,-0.5304730556873161,3.088461026271072,-0.5293523780241509,0.0008660254037844387,37611.52508045379,-5394.229481126549,18766.202424234383
150.0,GEO-3,2,2.932400147823153,-0.1471079858114986,2.930954343035234,-0.14522943833111024,0.0008660254037844387,40546.10500375705,-11190.18001510833,5166.054999104973
160.0,GEO-1,1,2.3255214793107584,0.29550680515750294,2.3250182744554264,0.2960887598066635,0.0008660254037844387,29462.200876987186,-28481.320264708153,-10802.221968797894
160.0,GEO-2,1,3.074388267085227,-0.5370975965674547,3.073457668654138,-0.5362481221996316,0.0008660254037844387,37611.52508045379,-5394.229481126549,18766.202424234383
160.0,GEO-3,1,2.9178456894857403,-0.14957624677981912,2.916521841679888,-0.1498765198702396,0.0008660254037844387,40546.10500375705,-11190.18001510833,5166.054999104973
160.0,GEO-1,2,2.3350909328760805,0.2998653534680934,2.33681777350752,0.30183916649629816,0.0008660254037844387,29462.200876987186,-28481.320264708153,-10802.221968797894
160.0,GEO-2,2,3.0849254663152594,-0.5280947516103838,3.0852415618279245,-0.5293889632387945,0.0008660254037844387,37611.52508045379,-5394.229481126549,18766.202424234383
160.0,GEO-3,2,2.9279198073695865,-0.14428965518851372,2.927792777334343,-0.14435677589101753,0.0008660254037844387,40546.10500375705,-11190.18001510833,5166.054999104973
170.0,GEO-1,1,2.322600561275947,0.29820586437364405,2.3228364651096145,0.297467964203716,0.0008660254037844387,29462.200876987186,-28481.320264708153,-10802.221968797894
170.0,GEO-2,1,3.071787345947434,-0.5352136999381258,3.071410019150739,-0.5354940458117681,0.0008660254037844387,37611.52508045379,-5394.229481126549,18766.202424234383
170.0,GEO-3,1,2.913549673524669,-0.14725733646185987,2.9145343964660273,-0.14844518977021684,0.0008660254037844387,40546.10500375705,-11190.18001510833,5166.054999104973
170.0,GEO-1,2,2.334605657778488,0.3014063916273772,2.333242577365762,0.3027077451476022,0.0008660254037844387,29462.200876987186,-28481.320264708153,-10802.221968797894
170.0,GEO-2,2,3.0842520585576825,-0.5286607644787913,3.0819505634248374,-0.5293832710685449,0.0008660254037844387,37611.52508045379,-5394.229481126549,18766.202424234383
170.0,GEO-3,2,2.924094446509934,-0.14537010507664502,2.924582452506316,-0.1434657491705015,0.0008660254037844387,40546.10500375705,-11190.18001510833,5166.054999104973
180.0,GEO-1,1,2.3213254349080503,0.29938959694793454,2.3206685884900202,0.2988320855745352,0.0008660254037844387,29462.200876987186,-28481.320264708153,-10802.221968797894
180.0,GEO-2,1,3.068730456688631,-0.536499386940045,3.069326088512961,-0.5347088336730605,0.0008660254037844387,37611.52508045379,-5394.229481126549,18766.202424234383
180.0,GEO-3,1,2.913648031020528,-0.14758699734400113,2.9125235542626435,-0.14699867839090744,0.0008660254037844387,40546.10500375705,-11190.18001510833,5166.054999104973
180.0,GEO-1,2,2.3292157511059175,0.3063930636246031,2.3296874961811573,0.30354741855009354,0.0008660254037844387,29462.200876987186,-28481.320264708153,-10802.221968797894
180.0,GEO-2,2,3.0807187805176772,-0.5283805808121039,3.078590808320728,-0.529334317543597,0.0008660254037844387,37611.52508045379,-5394.229481126549,18766.202424234383
180.0,GEO-3,2,2.9208708913243977,-0.14190715261094825,2.921326312348264,-0.14255661388492666,0.0008660254037844387,40546.10500375705,-11190.18001510833,5166.054999104973
190.0,GEO-1,1,2.316234864378854,0.3002870775104946,2.318516334156142,0.30018054480891704,0.0008660254037844387,29462.200876987186,-28481.320264708153,-10802.221968797894
190.0,GEO-2,1,3.0664475543782004,-0.535178042207686,3.0672073726599827,-0.5338924370640213,0.0008660254037844387,37611.52508045379,-5394.229481126549,18766.202424234383
190.0,GEO-3,1,2.9089080146328286,-0.14501246173015203,2.910490819097067,-0.14553760332802718,0.0008660254037844387,40546.10500375705,-11190.18001510833,5166.054999104973
190.0,GEO-1,2,2.326245451592137,0.3045176389456502,2.3261561512188234,0.30435791528165,0.0008660254037844387,29462.200876987186,-28481.320264708153,-10802.221968797894
190.0,GEO-2,2,3.076007585349068,-0.5300872538694517,3.0751652092938113,-0.5292411701007862,0.0008660254037844387,37611.52508045379,-5394.229481126549,18766.202424234383
190.0,GEO-3,2,2.916791806646348,-0.14340602220488083,2.918027391100817,-0.14162965681996256,0.0008660254037844387,40546.10500375705,-11190.18001510833,5166.054999104973
200.0,GEO-1,1,2.316046174824856,0.3022729423682886,2.3163813713987826,0.3015127861597361,0.0008660254037844387,29462.200876987186,-28481.320264708153,-10802.221968797894
200.0,GEO-2,1,3.0649059902489446,-0.5324037093020852,3.0650554137742203,-0.533044837492437,0.0008660254037844387,37611.52508045379,-5394.229481126549,18766.202424234383
200.0,GEO-3,1,2.907256670230461,-0.14453172171005893,2.908437723944066,-0.14406260037818722,0.0008660254037844387,40546.10500375705,-11190.18001510833,5166.054999104973
200.0,GEO-1,2,2.321886177309515,0.3038906406864526,2.322652113990897,0.3051390184966883,0.0008660254037844387,29462.200876987186,-28481.320264708153,-10802.221968797894
200.0,GEO-2,2,3.0735362844701606,-0.5282508107057903,3.0716768109329,-0.529102951478058,0.0008660254037844387,37611.52508045379,-5394.229481126549,18766.202424234383
200.0,GEO-3,2,2.9139270077095305,-0.141451213206444,2.914688808261807,-0.14068519599825424,0.0008660254037844387,40546.10500375705,-11190.18001510833,5166.054999104973
210.0,GEO-1,1,2.3142081501024196,0.30138622367552376,2.314265346956225,0.3028282775782923,0.0008660254037844387,29462.200876987186,-28481.320264708153,-10802.221968797894
210.0,GEO-2,1,3.063307625749126,-0.5334602863961645,3.062871798583241,-0.5321660476210012,0.0008660254037844387,37611.52508045379,-5394.229481126549,18766.202424234383
210.0,GEO-3,1,2.9059953958006326,-0.1435991456749157,2.906365828775504,-0.14257432305078774,0.0008660254037844387,40546.10500375705,-11190.18001510833,5166.054999104973
210.0,GEO-1,2,2.318699050587841,0.30455940835914636,2.319178898877576,0.30589056553971133,0.0008660254037844387,29462.200876987186,-28481.320264708153,-10802.221968797894
210.0,GEO-2,2,3.066555963354981,-0.5298849844011839,3.068128785382007,-0.5289188435234571,0.0008660254037844387,37611.52508045379,-5394.229481126549,18766.202424234383
210.0,GEO-3,2,2.9106337531787263,-0.1400184701567664,2.9113137630363966,-0.13972358072706378,0.0008660254037844387,40546.10500375705,-11190.18001510833,5166.054999104973
220.0,GEO-1,1,2.312238866428695,0.3056534070960647,2.312169882796554,0.30412651098621835,0.0008660254037844387,29462.200876987186,-28481.320264708153,-10802.221968797894
220.0,GEO-2,1,3.0614704083481894,-0.531509011343646,3.060658156517628,-0.5312561121419597,0.0008660254037844387,37611.52508045379,-5394.229481126549,18766.202424234383
220.0,GEO-3,1,2.905002636869854,-0.14176233929301982,2.9042767185351166,-0.14107344202847896,0.0008660254037844387,40546.10500375705,-11190.18001510833,5166.054999104973
220.0,GEO-1,2,2.3171884474029834,0.30716192431667755,2.3157399560163667,0.30661244735423665,0.0008660254037844387,29462.200876987186,-28481.320264708153,-10802.221968797894
220.0,GEO-2,2,3.0631685882064166,-0.5279327053711143,3.064524427541088,-0.5286880908945879,0.0008660254037844387,37611.52508045379,-5394.229481126549,18766.202424234383
220.0,GEO-3,2,2.9087216207941107,-0.14143078681325008,2.907905528441493,-0.13874519152359763,0.0008660254037844387,40546.10500375705,-11190.18001510833,5166.054999104973
230.0,GEO-1,1,2.3093484790175935,0.30493317996448377,2.310096573971845,0.30540700248410224,0.0008660254037844387,29462.200876987186,-28481.320264708153,-10802.221968797894
230.0,GEO-2,1,3.0564876454960377,-0.5313822860864852,3.058416157747838,-0.5303151085941726,0.0008660254037844387,37611.52508045379,-5394.229481126549,18766.202424234383
230.0,GEO-3,1,2.9012236428551077,-0.13905354877185844,2.9021720010433008,-0.13956064457722417,0.0008660254037844387,40546.10500375705,-11190.18001510833,5166.054999104973
230.0,GEO-1,2,2.312639127667025,0.30993078152280357,2.3123386644892947,0.30730460769418494,0.0008660254037844387,29462.200876987186,-28481.320264708153,-10802.221968797894
230.0,GEO-2,2,3.0604728903263823,-0.5272567736304825,3.0608671497297664,-0.5284100046243236,0.0008660254037844387,37611.52508045379,-5394.229481126549,18766.202424234383
230.0,GEO-3,2,2.9045462915604077,-0.13747951413660617,2.904467445085027,-0.13775043991557692,0.0008660254037844387,40546.10500375705,-11190.18001510833,5166.054999104973
240.0,GEO-1,1,2.306887356732285,0.30475839271934013,2.308046986549571,0.3066692924972826,0.0008660254037844387,29462.200876987186,-28481.320264708153,-10802.221968797894
